 Óbitos por Causas Externas - Brasil
Óbitos p/Residênc por Município e Cor/raça
Sexo: Fem
Período:2014
"Município";"Branca";"Preta";"Amarela";"Parda";"Indígena";"Ignorado";"Total"
"411722 Nova Santa Rosa";2;-;-;-;-;-;2
"411727 Nova Tebas";-;-;-;-;-;-;-
"411729 Novo Itacolomi";-;-;-;-;-;-;-
"411730 Ortigueira";4;-;1;-;-;-;5
"411740 Ourizona";-;-;-;-;-;-;-
"411745 Ouro Verde do Oeste";-;-;-;-;-;-;-
"411750 Paiçandu";6;-;-;-;-;-;6
"411760 Palmas";6;1;-;2;-;-;9
"411770 Palmeira";4;-;-;1;-;-;5
"411780 Palmital";3;-;-;1;-;-;4
"411790 Palotina";1;-;-;-;-;-;1
"411800 Paraíso do Norte";3;-;-;-;-;-;3
"411810 Paranacity";4;-;-;-;-;-;4
"411820 Paranaguá";12;1;-;2;-;-;15
"411830 Paranapoema";-;-;-;-;-;-;-
"411840 Paranavaí";15;1;-;4;-;-;20
"411845 Pato Bragado";1;-;-;-;-;-;1
"411850 Pato Branco";17;-;-;1;-;-;18
"411860 Paula Freitas";1;-;-;-;-;-;1
"411870 Paulo Frontin";-;-;-;-;-;-;-
"411880 Peabiru";2;-;-;1;-;-;3
"411885 Perobal";2;-;-;-;-;-;2
"411890 Pérola";-;-;-;-;-;-;-
"411900 Pérola d'Oeste";-;-;-;-;-;-;-
"411910 Piên";3;-;-;1;-;-;4
"411915 Pinhais";15;-;-;1;-;1;17
"411925 Pinhal de São Bento";-;-;-;-;-;-;-
"411920 Pinhalão";3;-;-;-;-;-;3
"411930 Pinhão";-;-;-;-;-;-;-
"411940 Piraí do Sul";2;-;-;3;-;-;5
"411950 Piraquara";7;-;-;2;-;-;9
"411960 Pitanga";4;-;-;1;-;-;5
"411965 Pitangueiras";-;-;-;-;-;-;-
"411970 Planaltina do Paraná";-;-;-;-;-;-;-
"411980 Planalto";4;-;-;-;-;-;4
"411990 Ponta Grossa";42;1;-;3;-;1;47
"411995 Pontal do Paraná";1;-;-;-;-;-;1
"412000 Porecatu";-;-;-;-;-;-;-
"412010 Porto Amazonas";2;-;-;-;-;-;2
"412015 Porto Barreiro";1;-;-;-;-;-;1
"412020 Porto Rico";-;-;-;-;-;-;-
"412030 Porto Vitória";-;-;-;-;-;-;-
"412033 Prado Ferreira";1;-;-;-;-;-;1
"412035 Pranchita";-;-;-;-;-;-;-
"412040 Presidente Castelo Branco";2;-;-;-;-;-;2
"412050 Primeiro de Maio";2;-;-;-;-;-;2
"412060 Prudentópolis";7;-;-;-;-;-;7
"412065 Quarto Centenário";-;-;-;-;-;-;-
"412070 Quatiguá";-;-;-;1;-;-;1
"412080 Quatro Barras";2;-;-;-;-;-;2
"412085 Quatro Pontes";1;-;-;-;-;-;1
"412090 Quedas do Iguaçu";5;-;-;-;-;-;5
"412100 Querência do Norte";3;-;-;1;-;-;4
"412110 Quinta do Sol";1;-;-;-;-;-;1
"412120 Quitandinha";5;-;-;-;-;-;5
"412125 Ramilândia";-;-;-;-;-;-;-
"412130 Rancho Alegre";-;-;-;-;-;-;-
"412135 Rancho Alegre D'Oeste";-;-;-;-;-;-;-
"412140 Realeza";4;-;-;-;-;-;4
"412150 Rebouças";2;-;-;-;-;-;2
"412160 Renascença";2;-;-;-;-;-;2
"412170 Reserva";2;-;-;-;-;-;2
"412175 Reserva do Iguaçu";-;-;-;-;-;-;-
"412180 Ribeirão Claro";-;-;-;-;-;-;-
"412190 Ribeirão do Pinhal";-;-;-;-;-;-;-
"412200 Rio Azul";2;-;-;-;-;-;2
"412210 Rio Bom";-;-;-;-;-;-;-
"412215 Rio Bonito do Iguaçu";1;-;-;-;-;-;1
"412217 Rio Branco do Ivaí";-;-;-;-;-;-;-
"412220 Rio Branco do Sul";2;-;-;-;-;-;2
"412230 Rio Negro";2;-;-;-;-;1;3
"412240 Rolândia";13;-;-;3;-;-;16
"412250 Roncador";-;-;-;1;-;-;1
"412260 Rondon";-;-;-;-;-;-;-
"412265 Rosário do Ivaí";1;-;-;1;-;-;2
"412270 Sabáudia";1;-;-;-;-;-;1
"412280 Salgado Filho";1;-;-;-;-;-;1
"412290 Salto do Itararé";2;-;-;-;-;-;2
"412300 Salto do Lontra";2;-;-;1;-;-;3
"412310 Santa Amélia";1;-;-;-;-;-;1
"412320 Santa Cecília do Pavão";-;-;-;1;-;-;1
"412330 Santa Cruz de Monte Castelo";1;-;-;-;-;-;1
"412340 Santa Fé";1;-;-;-;-;-;1
"412350 Santa Helena";7;-;-;1;-;-;8
"412360 Santa Inês";-;-;-;-;-;-;-
"412370 Santa Isabel do Ivaí";1;-;-;-;-;-;1
"412380 Santa Izabel do Oeste";3;-;-;-;-;-;3
"412382 Santa Lúcia";-;-;-;-;-;-;-
"412385 Santa Maria do Oeste";-;-;-;-;-;-;-
"412390 Santa Mariana";2;-;-;2;-;-;4
"412395 Santa Mônica";-;-;-;-;-;-;-
"412402 Santa Tereza do Oeste";1;-;-;-;-;-;1
"412405 Santa Terezinha de Itaipu";4;-;-;1;-;-;5
"412400 Santana do Itararé";1;-;-;1;-;-;2
"412410 Santo Antônio da Platina";4;-;-;2;-;-;6
"412420 Santo Antônio do Caiuá";-;-;-;1;-;-;1
"412430 Santo Antônio do Paraíso";-;-;-;-;-;-;-
"412440 Santo Antônio do Sudoeste";2;-;-;-;-;-;2
"412450 Santo Inácio";2;-;-;1;-;-;3
"412460 São Carlos do Ivaí";2;-;-;1;-;-;3
"412470 São Jerônimo da Serra";2;-;-;-;-;-;2
"412480 São João";-;-;-;-;-;-;-
"412490 São João do Caiuá";2;-;-;-;-;-;2
"412500 São João do Ivaí";1;-;-;-;-;-;1
"412510 São João do Triunfo";1;-;-;-;-;-;1
"412520 São Jorge d'Oeste";3;-;-;-;-;-;3
"412530 São Jorge do Ivaí";-;-;-;-;-;-;-
"412535 São Jorge do Patrocínio";1;-;-;1;-;-;2
"412540 São José da Boa Vista";1;-;-;-;-;-;1
"412545 São José das Palmeiras";-;-;-;-;-;-;-
"412550 São José dos Pinhais";27;-;-;2;-;2;31
"412555 São Manoel do Paraná";-;-;-;-;-;-;-
"412560 São Mateus do Sul";8;-;-;-;-;-;8
"412570 São Miguel do Iguaçu";6;-;-;-;-;-;6
"412575 São Pedro do Iguaçu";-;-;-;-;-;-;-
"412580 São Pedro do Ivaí";3;-;-;-;-;-;3
"412590 São Pedro do Paraná";-;-;-;-;-;-;-
"412600 São Sebastião da Amoreira";-;-;-;-;-;-;-
"412610 São Tomé";1;-;-;-;-;-;1
"412620 Sapopema";1;-;-;-;-;-;1
"412625 Sarandi";8;-;-;3;-;-;11
"412627 Saudade do Iguaçu";-;-;-;-;-;-;-
"412630 Sengés";4;-;-;1;-;-;5
"412635 Serranópolis do Iguaçu";-;-;-;-;-;-;-
"412640 Sertaneja";-;-;-;-;-;-;-
"412650 Sertanópolis";2;-;-;-;-;-;2
"412660 Siqueira Campos";2;-;-;-;-;-;2
"412665 Sulina";1;-;-;-;-;-;1
"412667 Tamarana";2;-;-;-;-;-;2
"412670 Tamboara";2;-;-;-;-;-;2
"412680 Tapejara";1;-;-;1;-;-;2
"412690 Tapira";1;-;-;-;-;-;1
"412700 Teixeira Soares";2;-;-;-;-;-;2
"412710 Telêmaco Borba";8;-;-;2;-;-;10
"412720 Terra Boa";2;-;-;-;-;-;2
"412730 Terra Rica";3;-;-;1;-;-;4
"412740 Terra Roxa";2;-;-;-;-;-;2
"412750 Tibagi";6;-;-;2;-;-;8
"412760 Tijucas do Sul";3;-;-;-;-;-;3
"412770 Toledo";14;2;-;2;-;-;18
"412780 Tomazina";-;-;-;-;-;-;-
"412785 Três Barras do Paraná";2;-;-;-;-;-;2
"412788 Tunas do Paraná";-;-;-;1;-;1;2
"412790 Tuneiras do Oeste";-;-;-;-;-;-;-
"412795 Tupãssi";1;-;-;-;-;-;1
"412796 Turvo";-;-;-;-;-;-;-
"412800 Ubiratã";6;-;1;3;1;-;11
"412810 Umuarama";9;-;-;3;-;-;12
"412820 União da Vitória";8;-;-;1;-;-;9
"412830 Uniflor";-;-;-;-;-;-;-
"412840 Uraí";-;-;-;-;-;-;-
"412853 Ventania";-;-;-;-;-;-;-
"412855 Vera Cruz do Oeste";-;-;-;-;-;-;-
"412860 Verê";-;-;-;-;-;1;1
"412865 Virmond";-;-;-;-;-;-;-
"412870 Vitorino";2;-;-;-;-;-;2
"412850 Wenceslau Braz";2;-;-;1;-;-;3
"412880 Xambrê";1;-;-;-;-;-;1
"410000 Município ignorado - PR";4;-;-;1;-;1;6
"420005 Abdon Batista";1;-;-;-;-;-;1
"420010 Abelardo Luz";-;-;-;-;-;-;-
"420020 Agrolândia";-;-;-;-;-;-;-
"420030 Agronômica";1;-;-;-;-;-;1
"420040 Água Doce";-;-;-;-;-;-;-
"420050 Águas de Chapecó";2;-;-;-;-;-;2
"420055 Águas Frias";1;-;-;-;-;-;1
"420060 Águas Mornas";-;-;-;-;-;-;-
"420070 Alfredo Wagner";-;-;-;-;-;-;-
"420075 Alto Bela Vista";-;-;-;-;-;-;-
"420080 Anchieta";3;-;-;-;-;-;3
"420090 Angelina";-;-;-;-;-;-;-
"420100 Anita Garibaldi";-;-;-;-;-;-;-
"420110 Anitápolis";1;-;-;-;-;-;1
"420120 Antônio Carlos";1;-;-;-;-;-;1
"420125 Apiúna";2;-;-;-;-;-;2
"420127 Arabutã";1;-;-;-;-;-;1
"420130 Araquari";1;1;-;-;1;-;3
"420140 Araranguá";7;-;-;1;-;-;8
"420150 Armazém";1;-;-;-;-;-;1
"420160 Arroio Trinta";1;-;-;-;-;-;1
"420165 Arvoredo";-;-;-;-;-;-;-
"420170 Ascurra";4;-;-;-;-;-;4
"420180 Atalanta";-;-;-;-;-;-;-
"420190 Aurora";4;-;-;-;-;-;4
"420195 Balneário Arroio do Silva";3;-;-;-;-;-;3
"420205 Balneário Barra do Sul";1;-;-;-;-;-;1
"420200 Balneário Camboriú";21;-;-;-;-;-;21
"420207 Balneário Gaivota";2;-;-;-;-;-;2
"421280 Balneário Piçarras";1;-;-;1;-;-;2
"422000 Balneário Rincão";3;-;-;-;-;-;3
"420208 Bandeirante";1;-;-;-;-;-;1
"420209 Barra Bonita";-;-;-;-;-;-;-
"420210 Barra Velha";1;-;-;-;-;-;1
"420213 Bela Vista do Toldo";1;-;-;-;-;-;1
"420215 Belmonte";-;-;-;-;-;-;-
"420220 Benedito Novo";3;-;-;-;-;-;3
"420230 Biguaçu";5;-;-;1;-;1;7
"420240 Blumenau";41;2;-;1;-;-;44
"420243 Bocaina do Sul";4;-;-;-;-;-;4
"420250 Bom Jardim da Serra";-;-;-;1;-;-;1
"420253 Bom Jesus";1;-;-;-;-;-;1
"420257 Bom Jesus do Oeste";2;-;-;-;-;-;2
"420260 Bom Retiro";1;-;-;-;-;-;1
"420245 Bombinhas";1;-;-;-;-;-;1
"420270 Botuverá";2;-;-;-;-;-;2
"420280 Braço do Norte";7;-;-;-;-;-;7
"420285 Braço do Trombudo";-;-;-;-;-;-;-
"420287 Brunópolis";-;-;-;-;-;-;-
"420290 Brusque";14;-;-;-;-;-;14
"420300 Caçador";4;-;-;1;-;-;5
"420310 Caibi";-;-;-;-;-;-;-
"420315 Calmon";-;-;-;-;-;-;-
"420320 Camboriú";5;1;-;2;-;-;8
"420330 Campo Alegre";-;-;-;-;-;-;-
"420340 Campo Belo do Sul";-;-;-;-;-;-;-
"420350 Campo Erê";-;-;-;1;-;-;1
"420360 Campos Novos";6;-;-;2;-;1;9
"420370 Canelinha";-;-;-;-;-;-;-
"420380 Canoinhas";7;-;-;-;-;-;7
"420325 Capão Alto";-;-;-;-;-;-;-
"420390 Capinzal";5;-;-;-;-;1;6
"420395 Capivari de Baixo";2;-;-;-;-;-;2
"420400 Catanduvas";1;-;-;2;-;-;3
"420410 Caxambu do Sul";-;-;-;-;-;-;-
"420415 Celso Ramos";-;-;-;-;-;-;-
"420417 Cerro Negro";-;-;-;-;-;-;-
"420419 Chapadão do Lageado";-;-;-;-;-;-;-
"420420 Chapecó";34;-;-;2;-;1;37
"420425 Cocal do Sul";2;-;-;-;-;-;2
"420430 Concórdia";13;-;-;2;-;-;15
"420435 Cordilheira Alta";-;-;-;-;-;-;-
"420440 Coronel Freitas";1;-;-;1;-;-;2
"420445 Coronel Martins";-;-;-;-;-;-;-
"420455 Correia Pinto";6;-;-;-;-;-;6
"420450 Corupá";1;-;-;-;-;-;1
"420460 Criciúma";20;1;-;-;-;-;21
"420470 Cunha Porã";4;-;-;-;-;-;4
"420475 Cunhataí";-;-;-;-;-;-;-
"420480 Curitibanos";9;-;-;-;-;-;9
"420490 Descanso";2;-;-;-;-;-;2
"420500 Dionísio Cerqueira";3;-;-;-;-;-;3
"420510 Dona Emma";1;-;-;-;-;-;1
"420515 Doutor Pedrinho";-;-;-;-;-;-;-
"420517 Entre Rios";-;-;-;-;-;-;-
"420519 Ermo";-;-;-;-;-;-;-
"420520 Erval Velho";-;-;-;-;-;1;1
"420530 Faxinal dos Guedes";2;-;-;-;-;-;2
"420535 Flor do Sertão";-;-;-;-;-;-;-
"420540 Florianópolis";54;-;1;6;-;-;61
"420543 Formosa do Sul";-;-;-;-;-;-;-
"420545 Forquilhinha";1;1;-;-;-;-;2
"420550 Fraiburgo";2;-;-;1;-;-;3
"420555 Frei Rogério";-;-;-;-;-;-;-
"420560 Galvão";-;-;-;-;-;-;-
"420570 Garopaba";7;-;-;-;-;-;7
"420580 Garuva";2;-;-;-;1;-;3
"420590 Gaspar";5;-;-;-;-;-;5
"420600 Governador Celso Ramos";1;-;-;1;-;-;2
"420610 Grão Pará";-;-;-;-;-;-;-
"420620 Gravatal";1;-;-;-;-;-;1
"420630 Guabiruba";4;-;-;-;-;-;4
"420640 Guaraciaba";1;-;-;-;-;-;1
"420650 Guaramirim";7;-;-;1;-;1;9
"420660 Guarujá do Sul";-;-;-;-;-;-;-
"420665 Guatambú";-;-;-;1;-;-;1
"420670 Herval d'Oeste";4;-;-;-;-;1;5
"420675 Ibiam";1;-;-;-;-;-;1
"420680 Ibicaré";-;-;-;-;-;-;-
"420690 Ibirama";1;-;-;-;-;-;1
"420700 Içara";8;-;-;-;-;-;8
"420710 Ilhota";2;-;-;-;-;-;2
"420720 Imaruí";1;-;-;-;-;-;1
"420730 Imbituba";5;-;-;1;-;-;6
"420740 Imbuia";1;-;-;-;-;-;1
"420750 Indaial";10;-;-;-;-;-;10
"420757 Iomerê";-;-;-;-;-;-;-
"420760 Ipira";-;-;-;-;-;-;-
"420765 Iporã do Oeste";2;-;-;-;-;-;2
"420768 Ipuaçu";1;-;-;-;1;-;2
"420770 Ipumirim";4;-;-;-;-;-;4
"420775 Iraceminha";1;-;-;-;-;-;1
"420780 Irani";1;-;-;-;-;-;1
"420785 Irati";-;-;-;-;-;-;-
"420790 Irineópolis";2;-;-;-;-;-;2
"420800 Itá";-;-;-;-;-;-;-
"420810 Itaiópolis";2;-;-;-;-;-;2
"420820 Itajaí";40;-;-;3;-;-;43
"420830 Itapema";7;-;-;1;-;-;8
"420840 Itapiranga";1;-;-;-;-;-;1
"420845 Itapoá";1;-;-;-;-;-;1
"420850 Ituporanga";2;-;-;-;-;-;2
"420860 Jaborá";-;-;-;-;-;-;-
"420870 Jacinto Machado";-;-;-;-;-;-;-
"420880 Jaguaruna";1;-;-;-;-;-;1
"420890 Jaraguá do Sul";12;-;-;1;-;3;16
"420895 Jardinópolis";-;-;-;-;-;-;-
"420900 Joaçaba";2;-;-;-;-;-;2
"420910 Joinville";51;1;-;9;-;-;61
"420915 José Boiteux";-;-;-;1;-;-;1
"420917 Jupiá";-;-;-;-;-;-;-
"420920 Lacerdópolis";-;-;-;-;-;-;-
"420930 Lages";20;-;-;6;-;-;26
"420940 Laguna";5;-;-;-;-;-;5
"420945 Lajeado Grande";1;-;-;-;-;-;1
"420950 Laurentino";1;-;-;-;-;-;1
"420960 Lauro Muller";-;-;-;-;-;-;-
"420970 Lebon Régis";-;-;-;-;-;-;-
"420980 Leoberto Leal";1;-;-;-;-;-;1
"420985 Lindóia do Sul";2;-;-;-;-;-;2
"420990 Lontras";3;-;-;-;-;-;3
"421000 Luiz Alves";1;-;-;-;-;-;1
"421003 Luzerna";1;-;-;-;-;-;1
"421005 Macieira";-;-;-;-;-;-;-
"421010 Mafra";9;-;-;-;-;-;9
"421020 Major Gercino";-;-;-;-;-;-;-
"421030 Major Vieira";-;-;-;-;-;-;-
"421040 Maracajá";1;-;-;-;-;-;1
"421050 Maravilha";-;-;-;-;-;-;-
"421055 Marema";1;-;-;-;-;-;1
"421060 Massaranduba";-;-;-;-;-;-;-
"421070 Matos Costa";-;-;-;-;-;-;-
"421080 Meleiro";-;-;-;-;-;-;-
"421085 Mirim Doce";1;-;-;-;-;-;1
"421090 Modelo";-;-;-;-;-;-;-
"421100 Mondaí";1;-;-;-;-;-;1
"421105 Monte Carlo";-;-;-;-;-;1;1
"421110 Monte Castelo";2;-;-;-;-;-;2
"421120 Morro da Fumaça";3;-;-;-;-;-;3
"421125 Morro Grande";-;-;-;-;-;-;-
"421130 Navegantes";13;-;-;2;-;-;15
"421140 Nova Erechim";1;-;-;-;-;-;1
"421145 Nova Itaberaba";-;-;-;-;-;-;-
"421150 Nova Trento";4;-;-;-;-;-;4
"421160 Nova Veneza";-;-;-;-;-;-;-
"421165 Novo Horizonte";-;-;-;-;-;-;-
"421170 Orleans";2;-;-;-;-;-;2
"421175 Otacílio Costa";1;-;-;-;-;-;1
"421180 Ouro";3;-;-;1;-;-;4
"421185 Ouro Verde";-;-;-;-;-;-;-
"421187 Paial";-;-;-;-;-;-;-
"421189 Painel";-;-;-;1;-;-;1
"421190 Palhoça";24;1;-;3;-;-;28
"421200 Palma Sola";7;-;-;-;-;-;7
"421205 Palmeira";1;-;-;-;-;-;1
"421210 Palmitos";2;-;-;-;-;-;2
"421220 Papanduva";4;-;-;-;-;-;4
"421223 Paraíso";-;-;-;-;-;-;-
"421225 Passo de Torres";-;-;-;-;-;-;-
"421227 Passos Maia";1;-;-;-;-;-;1
"421230 Paulo Lopes";-;-;-;1;-;-;1
"421240 Pedras Grandes";-;-;-;-;-;-;-
"421250 Penha";3;-;-;-;-;-;3
"421260 Peritiba";1;-;-;-;-;-;1
"421265 Pescaria Brava";1;-;-;-;-;-;1
"421270 Petrolândia";1;1;-;-;-;-;2
"421290 Pinhalzinho";1;-;-;-;-;-;1
"421300 Pinheiro Preto";-;-;-;-;-;-;-
"421310 Piratuba";-;-;-;-;-;-;-
"421315 Planalto Alegre";1;-;-;-;-;-;1
"421320 Pomerode";9;-;-;-;-;-;9
"421330 Ponte Alta";-;-;-;1;-;-;1
"421335 Ponte Alta do Norte";1;-;-;-;-;-;1
"421340 Ponte Serrada";3;-;-;-;-;-;3
"421350 Porto Belo";5;-;-;-;-;-;5
"421360 Porto União";5;-;-;-;-;-;5
"421370 Pouso Redondo";7;-;-;1;-;-;8
"421380 Praia Grande";1;-;-;-;-;-;1
"421390 Presidente Castello Branco";-;-;-;-;-;-;-
"421400 Presidente Getúlio";1;-;-;-;-;-;1
"421410 Presidente Nereu";1;-;-;-;-;-;1
"421415 Princesa";-;-;-;-;-;-;-
"421420 Quilombo";4;-;-;-;-;-;4
"421430 Rancho Queimado";-;-;-;-;-;-;-
"421440 Rio das Antas";1;-;-;-;-;-;1
"421450 Rio do Campo";-;-;-;-;-;-;-
"421460 Rio do Oeste";3;-;-;-;-;-;3
"421480 Rio do Sul";10;-;-;-;-;-;10
"421470 Rio dos Cedros";3;-;-;-;-;-;3
"421490 Rio Fortuna";-;-;-;-;-;-;-
"421500 Rio Negrinho";5;-;-;-;-;-;5
"421505 Rio Rufino";-;-;-;-;-;-;-
"421507 Riqueza";1;-;-;-;-;-;1
"421510 Rodeio";5;-;-;-;-;-;5
"421520 Romelândia";-;-;-;-;-;-;-
"421530 Salete";1;-;-;-;-;-;1
"421535 Saltinho";3;-;-;-;-;-;3
"421540 Salto Veloso";-;-;-;-;-;-;-
"421545 Sangão";2;-;-;-;-;-;2
"421550 Santa Cecília";1;-;-;1;-;-;2
"421555 Santa Helena";-;-;-;-;-;-;-
"421560 Santa Rosa de Lima";-;-;-;-;-;-;-
"421565 Santa Rosa do Sul";-;-;-;-;-;-;-
"421567 Santa Terezinha";1;-;-;-;-;-;1
"421568 Santa Terezinha do Progresso";-;-;-;-;-;-;-
"421569 Santiago do Sul";-;-;-;-;-;-;-
"421570 Santo Amaro da Imperatriz";2;-;-;-;-;-;2
"421580 São Bento do Sul";6;-;-;-;-;-;6
"421575 São Bernardino";-;-;-;-;-;-;-
"421590 São Bonifácio";-;-;-;-;-;-;-
"421600 São Carlos";1;-;-;-;-;-;1
"421605 São Cristovão do Sul";-;-;-;-;-;-;-
"421610 São Domingos";-;-;-;-;-;-;-
"421620 São Francisco do Sul";4;-;-;-;-;-;4
"421630 São João Batista";9;-;-;-;-;-;9
"421635 São João do Itaperiú";1;-;-;-;-;-;1
"421625 São João do Oeste";2;-;-;-;-;-;2
"421640 São João do Sul";-;-;-;-;-;1;1
"421650 São Joaquim";4;-;-;1;-;-;5
"421660 São José";23;1;-;2;-;-;26
"421670 São José do Cedro";3;-;-;-;-;-;3
"421680 São José do Cerrito";1;-;-;-;-;1;2
"421690 São Lourenço do Oeste";6;-;-;-;-;-;6
"421700 São Ludgero";2;1;-;-;-;-;3
"421710 São Martinho";-;-;-;-;-;-;-
"421715 São Miguel da Boa Vista";1;-;-;-;-;-;1
"421720 São Miguel do Oeste";3;-;-;-;-;-;3
"421725 São Pedro de Alcântara";-;-;-;-;-;-;-
"421730 Saudades";3;1;-;-;-;-;4
"421740 Schroeder";-;-;-;-;-;-;-
"421750 Seara";3;-;-;-;-;-;3
"421755 Serra Alta";-;-;-;-;-;-;-
"421760 Siderópolis";1;-;-;-;-;-;1
"421770 Sombrio";1;-;-;-;-;-;1
"421775 Sul Brasil";-;-;-;-;-;-;-
"421780 Taió";-;-;-;-;-;-;-
"421790 Tangará";1;-;-;-;-;-;1
"421795 Tigrinhos";-;-;-;-;-;-;-
"421800 Tijucas";3;1;-;-;-;-;4
"421810 Timbé do Sul";-;-;-;-;-;-;-
"421820 Timbó";12;-;-;-;-;-;12
"421825 Timbó Grande";-;-;-;-;-;-;-
"421830 Três Barras";3;-;-;-;-;-;3
"421835 Treviso";-;-;-;-;-;-;-
"421840 Treze de Maio";1;-;-;-;-;-;1
"421850 Treze Tílias";2;-;-;1;-;-;3
"421860 Trombudo Central";1;-;-;1;-;-;2
"421870 Tubarão";21;-;-;-;-;1;22
"421875 Tunápolis";1;-;-;-;-;-;1
"421880 Turvo";2;-;-;-;-;-;2
"421885 União do Oeste";-;-;-;-;-;-;-
"421890 Urubici";3;-;-;-;-;-;3
"421895 Urupema";-;-;-;1;-;-;1
"421900 Urussanga";4;-;-;-;-;-;4
"421910 Vargeão";1;-;-;-;-;-;1
"421915 Vargem";-;-;-;-;-;-;-
"421917 Vargem Bonita";-;-;-;-;-;-;-
"421920 Vidal Ramos";3;-;-;-;-;1;4
"421930 Videira";3;-;-;-;-;1;4
"421935 Vitor Meireles";1;-;-;-;-;-;1
"421940 Witmarsum";-;-;-;-;-;-;-
"421950 Xanxerê";3;-;-;-;-;-;3
"421960 Xavantina";1;-;-;-;-;-;1
"421970 Xaxim";6;-;-;1;1;-;8
"421985 Zortéa";-;-;-;-;-;-;-
"420000 Município ignorado - SC";1;-;-;-;-;-;1
"430003 Aceguá";-;-;-;-;-;-;-
"430005 Água Santa";-;-;-;-;-;-;-
"430010 Agudo";-;-;-;-;-;1;1
"430020 Ajuricaba";1;-;-;-;-;-;1
"430030 Alecrim";-;-;-;-;-;-;-
"430040 Alegrete";11;-;-;2;-;-;13
"430045 Alegria";-;-;-;-;-;-;-
"430047 Almirante Tamandaré do Sul";-;-;-;-;-;-;-
"430050 Alpestre";1;-;-;-;-;1;2
"430055 Alto Alegre";-;-;-;-;-;-;-
"430057 Alto Feliz";-;-;-;-;-;-;-
"430060 Alvorada";26;2;-;11;-;-;39
"430063 Amaral Ferrador";-;-;-;-;-;-;-
"430064 Ametista do Sul";4;-;-;-;-;-;4
"430066 André da Rocha";1;-;-;-;-;-;1
"430070 Anta Gorda";3;-;-;-;-;-;3
"430080 Antônio Prado";3;-;-;-;-;-;3
"430085 Arambaré";2;-;-;-;-;-;2
"430087 Araricá";-;-;-;-;-;-;-
"430090 Aratiba";-;-;-;-;-;-;-
"430100 Arroio do Meio";7;-;-;-;-;-;7
"430107 Arroio do Padre";-;1;-;-;-;-;1
"430105 Arroio do Sal";-;-;-;-;-;-;-
"430120 Arroio do Tigre";5;-;-;-;-;-;5
"430110 Arroio dos Ratos";3;1;-;1;-;-;5
"430130 Arroio Grande";2;1;-;-;-;-;3
"430140 Arvorezinha";4;-;-;-;-;-;4
"430150 Augusto Pestana";1;-;-;-;-;-;1
"430155 Áurea";-;-;-;-;-;-;-
"430160 Bagé";6;1;-;1;-;-;8
"430163 Balneário Pinhal";1;-;-;-;-;-;1
"430165 Barão";-;-;-;-;-;-;-
"430170 Barão de Cotegipe";1;-;-;-;-;-;1
"430175 Barão do Triunfo";1;-;-;-;-;-;1
"430185 Barra do Guarita";1;-;-;-;-;-;1
"430187 Barra do Quaraí";1;-;-;-;-;-;1
"430190 Barra do Ribeiro";1;-;-;-;-;-;1
"430192 Barra do Rio Azul";-;-;-;-;-;-;-
"430195 Barra Funda";-;-;-;-;-;-;-
"430180 Barracão";2;-;-;-;-;-;2
"430200 Barros Cassal";1;-;-;-;-;-;1
"430205 Benjamin Constant do Sul";-;-;-;-;1;-;1
"430210 Bento Gonçalves";7;-;-;1;-;-;8
"430215 Boa Vista das Missões";-;-;-;-;-;-;-
"430220 Boa Vista do Buricá";1;-;-;-;-;-;1
"430222 Boa Vista do Cadeado";-;-;-;-;-;-;-
"430223 Boa Vista do Incra";-;-;-;-;-;-;-
"430225 Boa Vista do Sul";1;-;-;-;-;-;1
"430230 Bom Jesus";1;-;-;-;-;-;1
"430235 Bom Princípio";3;-;-;-;-;-;3
"430237 Bom Progresso";-;-;-;-;-;-;-
"430240 Bom Retiro do Sul";-;-;-;-;-;-;-
"430245 Boqueirão do Leão";-;-;-;-;-;-;-
"430250 Bossoroca";-;-;-;-;-;-;-
"430258 Bozano";-;-;-;-;-;-;-
"430260 Braga";2;-;-;-;-;-;2
"430265 Brochier";-;-;-;-;-;-;-
"430270 Butiá";1;-;-;-;-;-;1
"430280 Caçapava do Sul";4;-;-;-;-;-;4
"430290 Cacequi";1;-;-;-;-;-;1
"430300 Cachoeira do Sul";19;-;-;1;1;-;21
"430310 Cachoeirinha";12;-;-;2;-;-;14
"430320 Cacique Doble";1;-;-;-;-;-;1
"430330 Caibaté";-;-;-;-;-;-;-
"430340 Caiçara";1;-;-;-;-;-;1
"430350 Camaquã";1;2;-;-;-;-;3
"430355 Camargo";2;-;-;-;-;-;2
"430360 Cambará do Sul";1;-;-;-;-;-;1
"430367 Campestre da Serra";-;-;-;-;-;-;-
"430370 Campina das Missões";-;-;-;-;-;-;-
"430380 Campinas do Sul";-;-;-;-;-;-;-
"430390 Campo Bom";2;-;-;-;-;-;2
"430400 Campo Novo";1;-;-;-;-;-;1
"430410 Campos Borges";1;-;-;-;-;-;1
"430420 Candelária";6;1;-;1;-;-;8
"430430 Cândido Godói";-;-;-;-;-;-;-
"430435 Candiota";1;-;-;-;-;-;1
"430440 Canela";5;-;-;-;-;-;5
"430450 Canguçu";11;-;-;-;-;-;11
"430460 Canoas";51;-;-;3;-;3;57
"430461 Canudos do Vale";-;-;-;-;-;-;-
"430462 Capão Bonito do Sul";-;-;-;-;-;-;-
