 Óbitos por Causas Externas - Brasil
Óbitos p/Residênc por Município e Cor/raça
Sexo: Fem
Período:2015
"Município";"Branca";"Preta";"Amarela";"Parda";"Indígena";"Ignorado";"Total"
"420070 Alfredo Wagner";1;-;-;-;-;-;1
"420075 Alto Bela Vista";-;-;-;-;-;-;-
"420080 Anchieta";2;-;-;-;-;-;2
"420090 Angelina";-;-;-;-;-;-;-
"420100 Anita Garibaldi";1;-;-;-;-;-;1
"420110 Anitápolis";-;-;-;-;-;-;-
"420120 Antônio Carlos";-;-;-;-;-;-;-
"420125 Apiúna";-;-;-;-;-;-;-
"420127 Arabutã";-;-;-;-;-;-;-
"420130 Araquari";1;-;-;-;-;-;1
"420140 Araranguá";5;-;-;-;-;-;5
"420150 Armazém";3;-;-;-;-;-;3
"420160 Arroio Trinta";1;-;-;-;-;-;1
"420165 Arvoredo";-;-;-;-;-;-;-
"420170 Ascurra";3;-;-;-;-;-;3
"420180 Atalanta";-;-;-;-;-;-;-
"420190 Aurora";-;-;-;-;-;-;-
"420195 Balneário Arroio do Silva";1;-;-;-;-;1;2
"420205 Balneário Barra do Sul";3;-;-;-;-;-;3
"420200 Balneário Camboriú";22;-;-;-;-;1;23
"420207 Balneário Gaivota";1;-;-;-;-;-;1
"421280 Balneário Piçarras";4;-;-;-;-;-;4
"422000 Balneário Rincão";1;1;-;-;-;-;2
"420208 Bandeirante";-;-;-;-;-;-;-
"420209 Barra Bonita";-;-;-;-;-;-;-
"420210 Barra Velha";4;1;-;1;-;-;6
"420213 Bela Vista do Toldo";-;-;-;-;-;-;-
"420215 Belmonte";-;-;-;-;-;-;-
"420220 Benedito Novo";1;-;-;-;-;-;1
"420230 Biguaçu";6;-;-;1;-;-;7
"420240 Blumenau";30;1;-;3;-;-;34
"420243 Bocaina do Sul";1;-;-;-;-;-;1
"420250 Bom Jardim da Serra";1;-;-;-;-;-;1
"420253 Bom Jesus";-;-;-;-;-;-;-
"420257 Bom Jesus do Oeste";1;-;-;-;-;-;1
"420260 Bom Retiro";-;-;-;-;-;-;-
"420245 Bombinhas";-;-;-;1;-;-;1
"420270 Botuverá";-;-;-;-;-;-;-
"420280 Braço do Norte";4;-;-;1;-;1;6
"420285 Braço do Trombudo";1;-;-;-;-;-;1
"420287 Brunópolis";-;-;-;-;-;-;-
"420290 Brusque";11;-;-;1;-;-;12
"420300 Caçador";8;-;-;-;-;-;8
"420310 Caibi";-;-;-;-;-;-;-
"420315 Calmon";-;-;-;-;-;-;-
"420320 Camboriú";3;-;-;1;-;-;4
"420330 Campo Alegre";3;-;-;-;-;-;3
"420340 Campo Belo do Sul";1;-;-;-;-;-;1
"420350 Campo Erê";2;-;-;-;-;-;2
"420360 Campos Novos";5;-;-;-;-;1;6
"420370 Canelinha";2;-;-;-;-;-;2
"420380 Canoinhas";5;-;-;-;-;-;5
"420325 Capão Alto";-;-;-;-;-;-;-
"420390 Capinzal";2;-;-;-;-;-;2
"420395 Capivari de Baixo";4;-;-;-;-;1;5
"420400 Catanduvas";4;-;-;-;-;-;4
"420410 Caxambu do Sul";-;-;-;-;-;-;-
"420415 Celso Ramos";-;-;-;-;-;-;-
"420417 Cerro Negro";-;-;-;-;-;-;-
"420419 Chapadão do Lageado";-;-;-;-;-;-;-
"420420 Chapecó";23;1;-;2;-;-;26
"420425 Cocal do Sul";2;-;-;-;-;-;2
"420430 Concórdia";12;-;-;-;-;-;12
"420435 Cordilheira Alta";4;-;-;-;-;-;4
"420440 Coronel Freitas";2;-;-;-;-;-;2
"420445 Coronel Martins";1;-;-;-;-;-;1
"420455 Correia Pinto";4;-;-;2;-;-;6
"420450 Corupá";5;-;-;-;-;-;5
"420460 Criciúma";18;4;-;-;-;-;22
"420470 Cunha Porã";2;-;-;-;-;-;2
"420475 Cunhataí";-;-;-;-;-;-;-
"420480 Curitibanos";8;-;-;1;-;-;9
"420490 Descanso";1;-;-;-;-;-;1
"420500 Dionísio Cerqueira";2;-;-;-;-;-;2
"420510 Dona Emma";1;-;-;-;-;-;1
"420515 Doutor Pedrinho";-;-;-;-;-;-;-
"420517 Entre Rios";-;-;-;-;-;-;-
"420519 Ermo";-;-;-;-;-;-;-
"420520 Erval Velho";-;-;-;-;-;-;-
"420530 Faxinal dos Guedes";3;-;-;-;-;-;3
"420535 Flor do Sertão";-;-;-;-;-;-;-
"420540 Florianópolis";50;1;-;5;-;1;57
"420543 Formosa do Sul";1;1;-;-;-;-;2
"420545 Forquilhinha";1;-;-;-;-;-;1
"420550 Fraiburgo";2;-;-;1;-;-;3
"420555 Frei Rogério";-;-;-;-;-;-;-
"420560 Galvão";1;-;-;-;-;-;1
"420570 Garopaba";3;-;-;-;-;-;3
"420580 Garuva";-;-;-;-;-;-;-
"420590 Gaspar";12;-;-;-;-;-;12
"420600 Governador Celso Ramos";3;-;-;1;-;-;4
"420610 Grão Pará";1;-;-;-;-;-;1
"420620 Gravatal";4;-;-;-;-;1;5
"420630 Guabiruba";2;-;-;-;-;-;2
"420640 Guaraciaba";4;-;-;-;-;-;4
"420650 Guaramirim";2;-;-;3;-;-;5
"420660 Guarujá do Sul";2;-;-;-;-;-;2
"420665 Guatambú";-;-;-;-;-;1;1
"420670 Herval d'Oeste";3;-;-;1;-;-;4
"420675 Ibiam";-;-;-;-;-;-;-
"420680 Ibicaré";-;-;-;-;-;-;-
"420690 Ibirama";-;-;-;1;-;-;1
"420700 Içara";5;-;-;-;-;1;6
"420710 Ilhota";-;-;-;1;-;-;1
"420720 Imaruí";1;-;-;-;-;-;1
"420730 Imbituba";2;-;-;-;-;-;2
"420740 Imbuia";1;-;-;-;-;-;1
"420750 Indaial";7;-;-;-;-;-;7
"420757 Iomerê";-;-;-;-;-;-;-
"420760 Ipira";1;-;-;-;-;-;1
"420765 Iporã do Oeste";-;-;-;-;-;-;-
"420768 Ipuaçu";-;-;-;-;-;-;-
"420770 Ipumirim";1;-;-;-;-;-;1
"420775 Iraceminha";-;-;-;1;-;-;1
"420780 Irani";2;-;-;-;-;-;2
"420785 Irati";1;-;-;-;-;-;1
"420790 Irineópolis";-;-;-;-;-;-;-
"420800 Itá";2;-;-;-;-;-;2
"420810 Itaiópolis";1;-;-;-;-;-;1
"420820 Itajaí";22;-;-;3;-;-;25
"420830 Itapema";11;-;-;1;-;-;12
"420840 Itapiranga";1;-;-;-;-;-;1
"420845 Itapoá";2;-;-;-;-;-;2
"420850 Ituporanga";8;-;-;1;-;-;9
"420860 Jaborá";1;-;-;-;-;-;1
"420870 Jacinto Machado";1;1;-;-;-;-;2
"420880 Jaguaruna";-;-;-;-;-;-;-
"420890 Jaraguá do Sul";10;-;-;1;-;-;11
"420895 Jardinópolis";-;-;-;-;-;-;-
"420900 Joaçaba";3;-;-;-;-;-;3
"420910 Joinville";35;3;-;4;-;-;42
"420915 José Boiteux";1;-;-;-;1;-;2
"420917 Jupiá";-;-;-;-;-;-;-
"420920 Lacerdópolis";1;-;-;-;-;-;1
"420930 Lages";26;-;-;5;-;-;31
"420940 Laguna";6;1;-;-;-;-;7
"420945 Lajeado Grande";-;-;-;-;-;-;-
"420950 Laurentino";2;-;-;-;-;-;2
"420960 Lauro Muller";2;-;-;-;-;-;2
"420970 Lebon Régis";4;-;-;-;-;-;4
"420980 Leoberto Leal";1;-;-;-;-;-;1
"420985 Lindóia do Sul";1;-;-;-;-;-;1
"420990 Lontras";2;-;-;-;-;-;2
"421000 Luiz Alves";2;-;-;-;-;-;2
"421003 Luzerna";1;-;-;-;-;-;1
"421005 Macieira";1;-;-;-;-;-;1
"421010 Mafra";5;-;-;-;-;-;5
"421020 Major Gercino";-;-;-;-;-;-;-
"421030 Major Vieira";-;-;-;-;-;-;-
"421040 Maracajá";-;-;-;-;-;-;-
"421050 Maravilha";7;-;-;-;-;-;7
"421055 Marema";-;-;-;-;-;-;-
"421060 Massaranduba";6;-;-;-;-;-;6
"421070 Matos Costa";-;-;-;-;-;-;-
"421080 Meleiro";1;-;-;-;-;-;1
"421085 Mirim Doce";-;-;-;-;-;-;-
"421090 Modelo";-;-;-;-;-;-;-
"421100 Mondaí";4;-;-;-;-;-;4
"421105 Monte Carlo";-;-;-;-;-;-;-
"421110 Monte Castelo";-;-;-;-;-;-;-
"421120 Morro da Fumaça";4;1;-;-;-;-;5
"421125 Morro Grande";-;-;-;-;-;-;-
"421130 Navegantes";7;-;-;-;-;-;7
"421140 Nova Erechim";-;-;-;-;-;-;-
"421145 Nova Itaberaba";1;-;-;-;-;-;1
"421150 Nova Trento";2;-;-;-;-;-;2
"421160 Nova Veneza";1;-;-;-;-;-;1
"421165 Novo Horizonte";1;-;-;-;-;-;1
"421170 Orleans";3;-;-;-;-;-;3
"421175 Otacílio Costa";1;-;-;-;-;-;1
"421180 Ouro";3;-;-;-;-;-;3
"421185 Ouro Verde";-;-;-;-;-;-;-
"421187 Paial";1;-;-;-;-;-;1
"421189 Painel";-;-;-;-;-;-;-
"421190 Palhoça";20;-;-;1;-;-;21
"421200 Palma Sola";3;-;-;-;-;-;3
"421205 Palmeira";-;-;-;-;-;-;-
"421210 Palmitos";2;-;-;-;-;-;2
"421220 Papanduva";2;-;-;-;-;-;2
"421223 Paraíso";2;-;-;1;-;-;3
"421225 Passo de Torres";1;-;-;-;-;-;1
"421227 Passos Maia";1;-;-;-;-;-;1
"421230 Paulo Lopes";-;-;-;-;-;-;-
"421240 Pedras Grandes";1;-;-;-;-;-;1
"421250 Penha";4;-;-;-;-;-;4
"421260 Peritiba";1;-;-;-;-;-;1
"421265 Pescaria Brava";-;-;-;-;-;-;-
"421270 Petrolândia";1;-;-;-;-;-;1
"421290 Pinhalzinho";3;-;-;-;-;-;3
"421300 Pinheiro Preto";1;-;-;-;-;-;1
"421310 Piratuba";1;-;-;-;-;-;1
"421315 Planalto Alegre";3;-;-;-;-;-;3
"421320 Pomerode";4;-;-;1;-;-;5
"421330 Ponte Alta";1;-;-;-;-;-;1
"421335 Ponte Alta do Norte";-;-;-;-;-;-;-
"421340 Ponte Serrada";3;-;-;-;-;-;3
"421350 Porto Belo";1;-;-;1;-;-;2
"421360 Porto União";10;1;-;-;-;-;11
"421370 Pouso Redondo";1;1;-;-;-;-;2
"421380 Praia Grande";3;-;-;-;-;-;3
"421390 Presidente Castello Branco";-;-;-;-;-;-;-
"421400 Presidente Getúlio";3;-;-;-;-;-;3
"421410 Presidente Nereu";1;-;-;-;-;-;1
"421415 Princesa";2;-;-;-;-;-;2
"421420 Quilombo";2;-;-;-;-;-;2
"421430 Rancho Queimado";-;-;-;-;-;-;-
"421440 Rio das Antas";1;-;-;1;-;-;2
"421450 Rio do Campo";-;-;-;1;-;-;1
"421460 Rio do Oeste";1;-;-;-;-;-;1
"421480 Rio do Sul";12;-;-;-;-;-;12
"421470 Rio dos Cedros";-;-;-;-;-;-;-
"421490 Rio Fortuna";1;-;-;-;-;-;1
"421500 Rio Negrinho";2;-;-;-;-;-;2
"421505 Rio Rufino";-;-;-;-;-;-;-
"421507 Riqueza";-;-;-;-;-;-;-
"421510 Rodeio";1;-;-;-;-;-;1
"421520 Romelândia";-;-;-;-;-;-;-
"421530 Salete";3;-;-;-;-;-;3
"421535 Saltinho";1;-;-;1;-;-;2
"421540 Salto Veloso";2;-;-;-;-;-;2
"421545 Sangão";5;-;-;-;-;-;5
"421550 Santa Cecília";4;-;-;-;-;-;4
"421555 Santa Helena";-;-;-;-;-;-;-
"421560 Santa Rosa de Lima";-;-;-;-;-;-;-
"421565 Santa Rosa do Sul";-;-;-;-;-;-;-
"421567 Santa Terezinha";-;-;-;1;-;-;1
"421568 Santa Terezinha do Progresso";-;-;-;-;-;-;-
"421569 Santiago do Sul";-;-;-;-;-;-;-
"421570 Santo Amaro da Imperatriz";2;-;-;-;-;-;2
"421580 São Bento do Sul";2;-;-;-;-;-;2
"421575 São Bernardino";-;-;-;-;-;-;-
"421590 São Bonifácio";-;-;-;-;-;-;-
"421600 São Carlos";2;-;-;-;-;-;2
"421605 São Cristovão do Sul";-;-;-;-;-;-;-
"421610 São Domingos";1;1;-;-;-;-;2
"421620 São Francisco do Sul";3;-;-;1;-;-;4
"421630 São João Batista";6;-;-;-;-;-;6
"421635 São João do Itaperiú";-;-;-;-;-;-;-
"421625 São João do Oeste";1;-;-;-;-;-;1
"421640 São João do Sul";1;-;-;-;-;-;1
"421650 São Joaquim";2;1;-;3;-;-;6
"421660 São José";18;1;-;3;-;-;22
"421670 São José do Cedro";1;-;-;-;-;-;1
"421680 São José do Cerrito";1;-;-;-;-;1;2
"421690 São Lourenço do Oeste";3;-;-;-;-;-;3
"421700 São Ludgero";2;-;-;-;-;-;2
"421710 São Martinho";-;-;-;-;-;-;-
"421715 São Miguel da Boa Vista";-;-;-;-;-;-;-
"421720 São Miguel do Oeste";10;-;-;-;-;1;11
"421725 São Pedro de Alcântara";-;-;-;-;-;-;-
"421730 Saudades";5;-;-;-;-;-;5
"421740 Schroeder";1;-;-;-;-;-;1
"421750 Seara";3;1;-;-;-;-;4
"421755 Serra Alta";-;-;-;-;-;-;-
"421760 Siderópolis";-;-;-;-;-;-;-
"421770 Sombrio";2;-;-;-;-;-;2
"421775 Sul Brasil";-;-;-;-;-;-;-
"421780 Taió";5;-;-;-;-;-;5
"421790 Tangará";-;-;-;-;-;-;-
"421795 Tigrinhos";1;-;-;-;-;-;1
"421800 Tijucas";1;-;-;-;-;-;1
"421810 Timbé do Sul";-;-;-;-;-;-;-
"421820 Timbó";3;-;-;-;-;-;3
"421825 Timbó Grande";2;-;-;-;-;-;2
"421830 Três Barras";-;-;-;-;-;-;-
"421835 Treviso";-;-;-;-;-;-;-
"421840 Treze de Maio";1;-;-;-;-;-;1
"421850 Treze Tílias";2;-;-;-;-;-;2
"421860 Trombudo Central";-;-;-;-;-;-;-
"421870 Tubarão";12;-;-;-;-;-;12
"421875 Tunápolis";-;-;-;-;-;-;-
"421880 Turvo";3;-;-;-;-;-;3
"421885 União do Oeste";1;-;-;-;-;-;1
"421890 Urubici";4;-;-;1;-;-;5
"421895 Urupema";-;-;-;-;-;-;-
"421900 Urussanga";-;-;-;-;-;-;-
"421910 Vargeão";-;1;-;-;-;-;1
"421915 Vargem";-;-;-;-;-;-;-
"421917 Vargem Bonita";1;-;-;-;-;-;1
"421920 Vidal Ramos";-;-;-;-;-;-;-
"421930 Videira";4;-;-;1;-;-;5
"421935 Vitor Meireles";2;-;-;-;-;-;2
"421940 Witmarsum";1;-;-;-;-;-;1
"421950 Xanxerê";3;-;-;-;-;-;3
"421960 Xavantina";1;-;-;-;-;-;1
"421970 Xaxim";3;-;-;-;-;-;3
"421985 Zortéa";-;-;-;-;-;-;-
"420000 Município ignorado - SC";1;-;-;-;-;-;1
"430003 Aceguá";-;-;-;-;-;-;-
"430005 Água Santa";-;-;-;-;-;-;-
"430010 Agudo";2;-;-;-;-;-;2
"430020 Ajuricaba";-;-;-;-;-;-;-
"430030 Alecrim";-;-;-;-;-;-;-
"430040 Alegrete";7;-;-;2;-;-;9
"430045 Alegria";-;-;-;-;-;-;-
"430047 Almirante Tamandaré do Sul";3;-;-;-;-;-;3
"430050 Alpestre";1;-;-;-;-;-;1
"430055 Alto Alegre";-;-;-;-;-;-;-
"430057 Alto Feliz";1;-;-;-;-;-;1
"430060 Alvorada";19;4;-;10;-;1;34
"430063 Amaral Ferrador";-;1;-;-;-;-;1
"430064 Ametista do Sul";1;-;-;-;-;-;1
"430066 André da Rocha";-;-;-;-;-;-;-
"430070 Anta Gorda";2;-;-;-;-;-;2
"430080 Antônio Prado";-;-;-;1;-;-;1
"430085 Arambaré";-;-;-;-;-;-;-
"430087 Araricá";2;-;-;-;-;-;2
"430090 Aratiba";1;-;-;-;-;-;1
"430100 Arroio do Meio";10;-;-;-;-;-;10
"430107 Arroio do Padre";-;-;-;-;-;-;-
"430105 Arroio do Sal";-;-;-;-;-;-;-
"430120 Arroio do Tigre";3;-;-;-;-;-;3
"430110 Arroio dos Ratos";2;-;-;-;-;-;2
"430130 Arroio Grande";-;-;-;-;-;-;-
"430140 Arvorezinha";1;-;-;-;-;-;1
"430150 Augusto Pestana";1;-;-;-;-;-;1
"430155 Áurea";2;-;-;-;-;-;2
"430160 Bagé";4;1;-;2;-;-;7
"430163 Balneário Pinhal";2;-;-;-;-;-;2
"430165 Barão";-;-;-;-;-;-;-
"430170 Barão de Cotegipe";-;-;-;-;-;-;-
"430175 Barão do Triunfo";1;-;-;-;-;-;1
"430185 Barra do Guarita";-;-;-;-;-;-;-
"430187 Barra do Quaraí";-;-;-;1;-;-;1
"430190 Barra do Ribeiro";1;-;-;-;-;-;1
"430192 Barra do Rio Azul";1;-;-;-;-;-;1
"430195 Barra Funda";-;-;-;-;-;-;-
"430180 Barracão";-;-;-;-;-;-;-
"430200 Barros Cassal";2;-;-;-;-;-;2
"430205 Benjamin Constant do Sul";-;-;-;-;-;-;-
"430210 Bento Gonçalves";8;-;-;-;-;-;8
"430215 Boa Vista das Missões";-;-;-;-;-;-;-
"430220 Boa Vista do Buricá";-;-;-;-;-;-;-
"430222 Boa Vista do Cadeado";-;-;-;-;-;-;-
"430223 Boa Vista do Incra";-;-;-;-;-;-;-
"430225 Boa Vista do Sul";-;-;-;-;-;-;-
"430230 Bom Jesus";-;-;-;-;-;-;-
"430235 Bom Princípio";2;-;-;-;-;-;2
"430237 Bom Progresso";-;-;-;-;-;-;-
"430240 Bom Retiro do Sul";1;-;-;-;-;-;1
"430245 Boqueirão do Leão";1;-;-;-;-;-;1
"430250 Bossoroca";-;-;-;-;-;-;-
"430258 Bozano";1;-;-;-;-;-;1
"430260 Braga";2;-;-;-;-;-;2
"430265 Brochier";1;-;-;-;-;-;1
"430270 Butiá";4;-;-;-;-;1;5
"430280 Caçapava do Sul";7;-;-;-;-;-;7
"430290 Cacequi";2;-;-;-;-;-;2
"430300 Cachoeira do Sul";16;-;-;2;-;-;18
"430310 Cachoeirinha";15;-;-;-;-;-;15
"430320 Cacique Doble";1;-;-;-;-;-;1
"430330 Caibaté";-;-;-;-;-;-;-
"430340 Caiçara";-;-;-;-;-;-;-
"430350 Camaquã";3;1;-;-;-;-;4
"430355 Camargo";-;-;-;-;-;-;-
"430360 Cambará do Sul";-;-;-;-;-;-;-
"430367 Campestre da Serra";-;-;-;-;-;-;-
"430370 Campina das Missões";1;-;-;-;-;-;1
"430380 Campinas do Sul";1;-;-;-;-;-;1
"430390 Campo Bom";6;-;-;1;-;-;7
"430400 Campo Novo";-;-;-;-;-;-;-
"430410 Campos Borges";-;-;-;-;-;-;-
"430420 Candelária";7;-;-;-;-;-;7
"430430 Cândido Godói";3;-;-;-;-;-;3
"430435 Candiota";-;-;-;-;-;-;-
"430440 Canela";3;-;-;-;-;-;3
"430450 Canguçu";5;-;-;-;-;-;5
"430460 Canoas";34;2;-;4;-;6;46
"430461 Canudos do Vale";-;-;-;-;-;-;-
"430462 Capão Bonito do Sul";-;-;-;-;-;-;-
"430463 Capão da Canoa";3;-;-;-;-;-;3
"430465 Capão do Cipó";1;-;-;-;-;-;1
"430466 Capão do Leão";3;-;-;-;-;-;3
"430468 Capela de Santana";1;-;-;-;-;-;1
"430469 Capitão";-;-;-;-;-;-;-
"430467 Capivari do Sul";-;-;-;-;-;-;-
"430471 Caraá";-;-;-;-;-;-;-
"430470 Carazinho";11;1;-;-;-;-;12
"430480 Carlos Barbosa";2;-;-;-;-;-;2
"430485 Carlos Gomes";-;-;-;-;-;-;-
"430490 Casca";3;-;-;-;-;-;3
"430495 Caseiros";-;-;-;-;-;-;-
"430500 Catuípe";3;-;-;-;-;-;3
"430510 Caxias do Sul";47;2;-;2;-;-;51
"430511 Centenário";-;-;-;-;-;-;-
"430512 Cerrito";-;-;-;-;-;-;-
"430513 Cerro Branco";1;-;-;-;-;-;1
"430515 Cerro Grande";1;-;-;-;-;-;1
"430517 Cerro Grande do Sul";1;-;-;2;-;-;3
"430520 Cerro Largo";2;-;-;-;-;-;2
"430530 Chapada";2;-;-;-;-;-;2
"430535 Charqueadas";3;-;-;1;-;-;4
"430537 Charrua";-;-;-;-;1;-;1
"430540 Chiapetta";1;-;-;-;-;-;1
"430543 Chuí";-;-;-;-;-;-;-
"430544 Chuvisca";-;-;-;-;-;-;-
"430545 Cidreira";-;-;-;1;-;-;1
"430550 Ciríaco";2;-;-;-;-;-;2
"430558 Colinas";-;-;-;-;-;-;-
"430560 Colorado";2;-;-;-;-;-;2
"430570 Condor";1;-;-;-;-;-;1
"430580 Constantina";2;1;-;-;-;-;3
"430583 Coqueiro Baixo";-;-;-;-;-;-;-
"430585 Coqueiros do Sul";2;-;-;-;-;-;2
"430587 Coronel Barros";1;-;-;-;-;-;1
"430590 Coronel Bicaco";1;-;-;-;-;-;1
"430593 Coronel Pilar";-;-;-;-;-;-;-
"430595 Cotiporã";-;-;-;-;-;-;-
"430597 Coxilha";1;-;-;-;-;-;1
"430600 Crissiumal";1;-;-;-;-;-;1
"430605 Cristal";4;-;-;-;-;-;4
"430607 Cristal do Sul";3;-;-;-;-;-;3
"430610 Cruz Alta";7;1;-;-;-;-;8
"430613 Cruzaltense";-;-;-;-;-;-;-
"430620 Cruzeiro do Sul";1;-;-;-;-;-;1
"430630 David Canabarro";2;-;-;-;-;-;2
"430632 Derrubadas";1;-;-;-;-;-;1
"430635 Dezesseis de Novembro";-;-;-;-;-;-;-
"430637 Dilermando de Aguiar";-;-;-;-;-;-;-
"430640 Dois Irmãos";1;-;-;-;-;-;1
"430642 Dois Irmãos das Missões";-;-;-;-;-;-;-
"430645 Dois Lajeados";1;-;-;-;-;-;1
"430650 Dom Feliciano";2;-;-;1;-;-;3
"430660 Dom Pedrito";6;-;-;-;-;-;6
"430655 Dom Pedro de Alcântara";-;-;-;-;-;-;-
"430670 Dona Francisca";1;-;-;-;-;-;1
"430673 Doutor Maurício Cardoso";1;-;-;-;-;-;1
"430675 Doutor Ricardo";-;-;-;-;-;-;-
"430676 Eldorado do Sul";3;-;-;-;-;-;3
"430680 Encantado";2;-;-;-;-;-;2
"430690 Encruzilhada do Sul";7;-;-;-;-;-;7
"430692 Engenho Velho";-;-;-;-;-;-;-
"430695 Entre Rios do Sul";-;-;-;-;-;-;-
"430693 Entre-Ijuís";-;-;-;-;-;-;-
"430697 Erebango";-;-;-;-;-;-;-
"430700 Erechim";12;-;-;1;-;-;13
"430705 Ernestina";1;-;-;-;-;-;1
"430720 Erval Grande";1;-;-;-;-;-;1
"430730 Erval Seco";1;-;-;-;-;-;1
"430740 Esmeralda";1;-;-;-;-;-;1
"430745 Esperança do Sul";-;-;-;-;-;-;-
"430750 Espumoso";5;-;-;-;-;-;5
"430755 Estação";-;-;-;-;-;-;-
"430760 Estância Velha";6;-;-;1;-;-;7
"430770 Esteio";14;1;-;-;-;1;16
"430780 Estrela";6;-;-;-;4;1;11
"430781 Estrela Velha";-;-;-;-;-;-;-
"430783 Eugênio de Castro";-;-;-;1;-;-;1
"430786 Fagundes Varela";-;-;-;-;-;-;-
"430790 Farroupilha";12;-;-;-;-;-;12
"430800 Faxinal do Soturno";-;-;-;-;-;-;-
"430805 Faxinalzinho";-;-;-;-;-;-;-
"430807 Fazenda Vilanova";1;-;-;-;-;-;1
"430810 Feliz";4;-;-;-;-;-;4
"430820 Flores da Cunha";4;-;-;-;-;-;4
"430825 Floriano Peixoto";-;-;-;-;-;-;-
"430830 Fontoura Xavier";1;-;-;-;-;-;1
"430840 Formigueiro";-;-;-;-;-;-;-
"430843 Forquetinha";1;-;-;-;-;1;2
"430845 Fortaleza dos Valos";-;-;-;-;-;-;-
"430850 Frederico Westphalen";5;-;-;-;-;1;6
"430860 Garibaldi";2;-;-;-;-;-;2
"430865 Garruchos";-;-;-;-;-;-;-
"430870 Gaurama";1;-;-;-;-;-;1
"430880 General Câmara";2;1;-;-;-;-;3
"430885 Gentil";1;-;-;-;-;-;1
"430890 Getúlio Vargas";2;-;-;1;-;-;3
"430900 Giruá";4;-;-;-;-;-;4
"430905 Glorinha";2;-;-;-;-;-;2
"430910 Gramado";3;-;-;-;-;-;3
"430912 Gramado dos Loureiros";-;-;-;-;-;-;-
"430915 Gramado Xavier";-;-;-;-;-;-;-
"430920 Gravataí";35;2;1;2;-;1;41
"430925 Guabiju";-;-;-;-;-;-;-
"430930 Guaíba";10;-;-;-;-;1;11
"430940 Guaporé";1;-;-;-;-;-;1
"430950 Guarani das Missões";2;-;-;-;-;-;2
"430955 Harmonia";-;-;-;-;-;-;-
"430710 Herval";1;-;-;-;-;-;1
"430957 Herveiras";-;-;-;-;-;-;-
"430960 Horizontina";4;-;-;-;-;-;4
"430965 Hulha Negra";-;-;-;-;-;-;-
"430970 Humaitá";-;-;-;-;-;-;-
"430975 Ibarama";1;-;-;-;-;-;1
"430980 Ibiaçá";1;-;-;-;-;-;1
"430990 Ibiraiaras";2;-;-;-;-;-;2
"430995 Ibirapuitã";-;-;-;-;-;-;-
"431000 Ibirubá";8;-;-;-;-;-;8
"431010 Igrejinha";2;-;-;-;-;-;2
"431020 Ijuí";12;-;-;-;-;-;12
"431030 Ilópolis";3;-;-;-;-;-;3
"431033 Imbé";2;-;-;1;-;-;3
"431036 Imigrante";3;-;-;-;-;-;3
"431040 Independência";-;-;-;-;-;-;-
"431041 Inhacorá";-;-;-;-;-;-;-
"431043 Ipê";-;-;-;-;-;-;-
"431046 Ipiranga do Sul";-;-;-;-;-;-;-
"431050 Iraí";-;-;-;-;-;1;1
"431053 Itaara";-;-;-;-;-;-;-
"431055 Itacurubi";-;-;-;-;-;-;-
"431057 Itapuca";-;-;-;-;-;-;-
"431060 Itaqui";2;-;-;-;-;-;2
"431065 Itati";1;-;-;-;-;-;1
"431070 Itatiba do Sul";-;-;-;-;-;-;-
"431075 Ivorá";-;-;-;-;-;-;-
"431080 Ivoti";3;-;-;-;-;-;3
"431085 Jaboticaba";-;-;-;-;-;-;-
"431087 Jacuizinho";-;-;-;-;-;-;-
"431090 Jacutinga";-;-;-;-;-;-;-
"431100 Jaguarão";4;-;-;1;-;-;5
"431110 Jaguari";1;-;-;-;-;-;1
"431112 Jaquirana";-;-;-;-;-;-;-
"431113 Jari";-;-;-;-;-;-;-
"431115 Jóia";1;-;-;-;-;-;1
"431120 Júlio de Castilhos";4;-;-;-;-;-;4
"431123 Lagoa Bonita do Sul";-;-;-;-;-;-;-
"431127 Lagoa dos Três Cantos";-;-;-;-;-;-;-
"431130 Lagoa Vermelha";3;-;-;1;-;-;4
"431125 Lagoão";2;-;-;-;-;-;2
"431140 Lajeado";16;-;-;-;-;1;17
"431142 Lajeado do Bugre";-;-;-;-;-;-;-
"431150 Lavras do Sul";-;-;-;-;-;-;-
"431160 Liberato Salzano";1;-;-;-;-;-;1
"431162 Lindolfo Collor";2;-;-;-;-;-;2
"431164 Linha Nova";-;-;-;-;-;-;-
"431171 Maçambará";-;-;-;-;-;-;-
"431170 Machadinho";2;-;-;-;-;-;2
"431173 Mampituba";-;-;-;-;-;-;-
"431175 Manoel Viana";-;-;-;-;-;-;-
"431177 Maquiné";1;-;-;-;-;-;1
"431179 Maratá";-;-;-;-;-;-;-
"431180 Marau";3;-;-;-;-;-;3
"431190 Marcelino Ramos";-;-;-;-;-;-;-
"431198 Mariana Pimentel";-;-;-;-;-;-;-
"431200 Mariano Moro";1;-;-;-;-;-;1
"431205 Marques de Souza";-;-;-;-;-;-;-
"431210 Mata";-;-;-;-;-;-;-
"431213 Mato Castelhano";-;-;-;-;-;-;-
"431215 Mato Leitão";2;-;-;-;-;-;2
"431217 Mato Queimado";1;-;-;-;-;-;1
"431220 Maximiliano de Almeida";1;-;-;-;-;-;1
"431225 Minas do Leão";1;-;-;-;-;1;2
"431230 Miraguaí";1;-;-;-;-;-;1
