 Óbitos por Causas Externas - Brasil
Óbitos p/Residênc por Município e Cor/raça
Sexo: Fem
Período:2010
"Município";"Branca";"Preta";"Amarela";"Parda";"Indígena";"Ignorado";"Total"
"210409 Formosa da Serra Negra";-;-;-;-;-;-;-
"210410 Fortaleza dos Nogueiras";-;-;-;1;-;-;1
"210420 Fortuna";-;-;-;2;-;-;2
"210430 Godofredo Viana";-;-;-;-;-;-;-
"210440 Gonçalves Dias";-;-;-;1;-;-;1
"210450 Governador Archer";-;-;-;-;-;-;-
"210455 Governador Edison Lobão";-;-;-;1;-;-;1
"210460 Governador Eugênio Barros";-;-;-;2;-;-;2
"210462 Governador Luiz Rocha";-;1;-;-;-;-;1
"210465 Governador Newton Bello";-;-;-;1;-;-;1
"210467 Governador Nunes Freire";-;-;-;-;-;-;-
"210470 Graça Aranha";-;-;-;-;-;-;-
"210480 Grajaú";1;-;-;4;-;-;5
"210490 Guimarães";-;-;-;2;-;-;2
"210500 Humberto de Campos";-;-;-;-;-;1;1
"210510 Icatu";-;-;-;-;-;-;-
"210515 Igarapé do Meio";-;-;-;1;-;-;1
"210520 Igarapé Grande";1;-;-;-;-;-;1
"210530 Imperatriz";5;-;-;27;-;-;32
"210535 Itaipava do Grajaú";-;-;-;2;-;1;3
"210540 Itapecuru Mirim";1;1;-;3;-;-;5
"210542 Itinga do Maranhão";-;-;-;2;-;-;2
"210545 Jatobá";-;-;-;1;-;-;1
"210547 Jenipapo dos Vieiras";-;-;-;1;1;-;2
"210550 João Lisboa";-;-;-;1;-;-;1
"210560 Joselândia";1;-;-;1;-;-;2
"210565 Junco do Maranhão";-;-;-;-;-;-;-
"210570 Lago da Pedra";-;-;-;3;-;-;3
"210580 Lago do Junco";-;-;-;-;-;-;-
"210594 Lago dos Rodrigues";-;-;-;1;-;-;1
"210590 Lago Verde";1;-;-;-;-;-;1
"210592 Lagoa do Mato";1;-;-;1;-;-;2
"210596 Lagoa Grande do Maranhão";-;-;-;-;-;-;-
"210598 Lajeado Novo";-;-;-;1;-;-;1
"210600 Lima Campos";-;-;-;-;-;-;-
"210610 Loreto";-;-;-;1;-;-;1
"210620 Luís Domingues";-;-;-;-;-;-;-
"210630 Magalhães de Almeida";-;-;-;1;-;-;1
"210632 Maracaçumé";-;-;-;-;-;-;-
"210635 Marajá do Sena";1;-;-;-;-;-;1
"210637 Maranhãozinho";-;-;-;1;-;-;1
"210640 Mata Roma";-;-;-;-;-;-;-
"210650 Matinha";-;1;-;2;-;-;3
"210660 Matões";1;-;-;1;-;-;2
"210663 Matões do Norte";-;-;-;1;-;-;1
"210667 Milagres do Maranhão";-;-;-;-;-;-;-
"210670 Mirador";-;-;-;1;-;-;1
"210675 Miranda do Norte";1;-;-;-;-;-;1
"210680 Mirinzal";-;-;-;1;-;-;1
"210690 Monção";-;1;-;1;-;-;2
"210700 Montes Altos";-;-;-;-;-;-;-
"210710 Morros";-;-;-;1;-;-;1
"210720 Nina Rodrigues";-;-;-;-;-;-;-
"210725 Nova Colinas";-;-;-;1;-;-;1
"210730 Nova Iorque";-;-;-;-;-;-;-
"210735 Nova Olinda do Maranhão";1;-;-;-;-;-;1
"210740 Olho d'Água das Cunhãs";1;-;-;1;-;-;2
"210745 Olinda Nova do Maranhão";-;-;-;-;-;-;-
"210750 Paço do Lumiar";4;-;-;5;-;-;9
"210760 Palmeirândia";-;1;-;-;-;-;1
"210770 Paraibano";1;-;-;-;-;-;1
"210780 Parnarama";-;1;-;1;-;-;2
"210790 Passagem Franca";-;-;-;5;-;-;5
"210800 Pastos Bons";-;-;-;1;-;-;1
"210805 Paulino Neves";-;-;-;-;-;-;-
"210810 Paulo Ramos";-;-;-;4;-;-;4
"210820 Pedreiras";1;1;-;4;-;-;6
"210825 Pedro do Rosário";-;-;-;1;-;-;1
"210830 Penalva";-;-;-;-;-;-;-
"210840 Peri Mirim";-;-;-;-;-;-;-
"210845 Peritoró";-;-;-;1;-;-;1
"210850 Pindaré-Mirim";-;-;-;-;-;-;-
"210860 Pinheiro";1;-;-;6;-;-;7
"210870 Pio XII";-;-;-;-;-;-;-
"210880 Pirapemas";-;-;-;2;-;-;2
"210890 Poção de Pedras";1;-;-;2;-;-;3
"210900 Porto Franco";-;-;-;4;-;-;4
"210905 Porto Rico do Maranhão";-;-;-;-;-;-;-
"210910 Presidente Dutra";3;1;-;8;-;-;12
"210920 Presidente Juscelino";-;-;-;-;-;-;-
"210923 Presidente Médici";-;-;-;2;-;-;2
"210927 Presidente Sarney";1;-;-;-;-;-;1
"210930 Presidente Vargas";-;-;-;-;-;-;-
"210940 Primeira Cruz";-;-;-;-;-;-;-
"210945 Raposa";-;-;-;4;-;-;4
"210950 Riachão";-;-;-;2;-;-;2
"210955 Ribamar Fiquene";-;-;-;1;-;-;1
"210960 Rosário";1;-;-;2;-;-;3
"210970 Sambaíba";-;-;-;-;-;-;-
"210975 Santa Filomena do Maranhão";-;-;-;-;-;-;-
"210980 Santa Helena";-;-;-;-;-;-;-
"210990 Santa Inês";2;-;-;6;-;1;9
"211000 Santa Luzia";-;2;-;4;-;-;6
"211003 Santa Luzia do Paruá";-;-;-;1;-;-;1
"211010 Santa Quitéria do Maranhão";-;1;-;1;-;-;2
"211020 Santa Rita";-;-;-;2;-;-;2
"211023 Santana do Maranhão";-;-;-;-;-;-;-
"211027 Santo Amaro do Maranhão";-;-;-;1;-;-;1
"211030 Santo Antônio dos Lopes";-;-;-;1;-;-;1
"211040 São Benedito do Rio Preto";-;-;1;-;-;-;1
"211050 São Bento";-;1;-;-;-;-;1
"211060 São Bernardo";2;-;-;2;-;-;4
"211065 São Domingos do Azeitão";-;-;-;-;-;-;-
"211070 São Domingos do Maranhão";-;-;-;2;-;-;2
"211080 São Félix de Balsas";-;-;-;-;-;-;-
"211085 São Francisco do Brejão";-;-;-;-;-;-;-
"211090 São Francisco do Maranhão";-;-;-;-;-;-;-
"211100 São João Batista";-;-;-;1;-;-;1
"211102 São João do Carú";-;-;-;2;-;-;2
"211105 São João do Paraíso";-;-;-;-;-;-;-
"211107 São João do Soter";-;-;-;-;-;-;-
"211110 São João dos Patos";1;1;-;1;-;-;3
"211120 São José de Ribamar";1;-;-;12;-;-;13
"211125 São José dos Basílios";-;-;-;-;-;-;-
"211130 São Luís";31;15;-;53;1;8;108
"211140 São Luís Gonzaga do Maranhão";-;-;-;-;-;-;-
"211150 São Mateus do Maranhão";3;-;-;6;-;1;10
"211153 São Pedro da Água Branca";-;-;-;-;-;-;-
"211157 São Pedro dos Crentes";-;-;-;-;-;-;-
"211160 São Raimundo das Mangabeiras";-;-;-;1;-;-;1
"211163 São Raimundo do Doca Bezerra";-;-;-;-;-;-;-
"211167 São Roberto";1;-;-;-;-;-;1
"211170 São Vicente Ferrer";-;-;-;2;-;-;2
"211172 Satubinha";-;-;-;-;-;-;-
"211174 Senador Alexandre Costa";-;-;-;3;-;-;3
"211176 Senador La Rocque";-;-;-;1;-;-;1
"211178 Serrano do Maranhão";-;-;-;-;-;-;-
"211180 Sítio Novo";-;-;-;-;-;-;-
"211190 Sucupira do Norte";-;-;-;-;-;-;-
"211195 Sucupira do Riachão";-;-;-;1;-;-;1
"211200 Tasso Fragoso";-;-;-;-;-;-;-
"211210 Timbiras";-;-;-;1;-;-;1
"211220 Timon";6;3;-;12;-;-;21
"211223 Trizidela do Vale";1;-;-;1;-;-;2
"211227 Tufilândia";-;-;-;-;-;-;-
"211230 Tuntum";2;-;-;-;-;-;2
"211240 Turiaçu";-;-;-;2;-;-;2
"211245 Turilândia";-;-;-;3;-;-;3
"211250 Tutóia";-;-;-;4;-;-;4
"211260 Urbano Santos";-;-;-;-;-;-;-
"211270 Vargem Grande";-;-;-;8;-;-;8
"211280 Viana";1;-;-;6;-;-;7
"211285 Vila Nova dos Martírios";-;-;-;-;-;-;-
"211290 Vitória do Mearim";1;1;-;3;-;-;5
"211300 Vitorino Freire";3;-;-;3;-;-;6
"211400 Zé Doca";2;-;-;4;-;-;6
"210000 Município ignorado - MA";-;-;-;1;-;-;1
"220005 Acauã";1;-;-;-;-;-;1
"220010 Agricolândia";-;-;-;-;-;-;-
"220020 Água Branca";-;-;-;1;-;-;1
"220025 Alagoinha do Piauí";1;-;-;-;-;-;1
"220027 Alegrete do Piauí";-;-;-;2;-;-;2
"220030 Alto Longá";-;1;-;2;-;-;3
"220040 Altos";2;-;-;4;-;-;6
"220045 Alvorada do Gurguéia";-;-;-;1;-;-;1
"220050 Amarante";1;2;-;2;-;-;5
"220060 Angical do Piauí";-;-;-;1;-;-;1
"220070 Anísio de Abreu";-;-;-;1;-;-;1
"220080 Antônio Almeida";-;1;-;-;-;-;1
"220090 Aroazes";1;-;-;1;-;-;2
"220095 Aroeiras do Itaim";1;-;-;-;-;-;1
"220100 Arraial";-;-;-;1;-;-;1
"220105 Assunção do Piauí";-;-;-;-;-;-;-
"220110 Avelino Lopes";-;-;-;-;-;-;-
"220115 Baixa Grande do Ribeiro";-;-;-;1;-;-;1
"220117 Barra D'Alcântara";1;-;-;-;-;-;1
"220120 Barras";1;-;-;2;-;-;3
"220130 Barreiras do Piauí";-;-;-;-;-;-;-
"220140 Barro Duro";-;-;-;2;-;-;2
"220150 Batalha";-;-;-;3;-;-;3
"220155 Bela Vista do Piauí";-;-;-;-;-;-;-
"220157 Belém do Piauí";-;-;-;-;-;-;-
"220160 Beneditinos";-;-;-;-;-;-;-
"220170 Bertolínia";-;1;-;-;-;-;1
"220173 Betânia do Piauí";-;-;-;-;-;-;-
"220177 Boa Hora";1;-;-;-;-;-;1
"220180 Bocaina";-;-;-;-;-;-;-
"220190 Bom Jesus";-;-;-;3;-;-;3
"220191 Bom Princípio do Piauí";1;-;-;-;-;-;1
"220192 Bonfim do Piauí";-;-;-;-;-;-;-
"220194 Boqueirão do Piauí";-;-;-;-;-;-;-
"220196 Brasileira";-;-;-;-;-;-;-
"220198 Brejo do Piauí";-;-;-;-;-;-;-
"220200 Buriti dos Lopes";-;-;-;1;-;-;1
"220202 Buriti dos Montes";-;-;-;-;-;-;-
"220205 Cabeceiras do Piauí";1;-;-;-;-;-;1
"220207 Cajazeiras do Piauí";-;-;-;-;-;-;-
"220208 Cajueiro da Praia";-;-;-;-;-;-;-
"220209 Caldeirão Grande do Piauí";-;-;-;1;-;-;1
"220210 Campinas do Piauí";-;-;-;-;-;-;-
"220211 Campo Alegre do Fidalgo";-;-;-;-;-;-;-
"220213 Campo Grande do Piauí";-;-;-;-;-;-;-
"220217 Campo Largo do Piauí";-;-;-;-;-;-;-
"220220 Campo Maior";-;-;-;3;-;-;3
"220225 Canavieira";-;-;-;-;-;-;-
"220230 Canto do Buriti";1;-;-;-;-;-;1
"220240 Capitão de Campos";-;1;-;2;-;-;3
"220245 Capitão Gervásio Oliveira";-;-;-;-;-;-;-
"220250 Caracol";-;-;-;-;-;-;-
"220253 Caraúbas do Piauí";-;-;-;1;-;-;1
"220255 Caridade do Piauí";-;-;-;1;-;-;1
"220260 Castelo do Piauí";-;-;-;1;-;-;1
"220265 Caxingó";-;-;-;-;-;-;-
"220270 Cocal";1;-;-;-;-;1;2
"220271 Cocal de Telha";-;1;-;-;-;-;1
"220272 Cocal dos Alves";-;-;-;-;-;-;-
"220273 Coivaras";-;-;-;1;-;-;1
"220275 Colônia do Gurguéia";-;-;-;1;-;-;1
"220277 Colônia do Piauí";-;-;-;-;-;-;-
"220280 Conceição do Canindé";-;-;-;1;-;-;1
"220285 Coronel José Dias";-;-;-;1;-;-;1
"220290 Corrente";-;-;-;1;-;-;1
"220300 Cristalândia do Piauí";-;-;-;1;-;-;1
"220310 Cristino Castro";-;-;-;1;-;-;1
"220320 Curimatá";1;-;-;1;-;-;2
"220323 Currais";-;-;-;-;-;-;-
"220327 Curral Novo do Piauí";1;-;-;-;-;-;1
"220325 Curralinhos";-;-;-;2;-;-;2
"220330 Demerval Lobão";1;-;-;1;-;1;3
"220335 Dirceu Arcoverde";-;-;-;1;-;-;1
"220340 Dom Expedito Lopes";-;-;-;2;-;-;2
"220345 Dom Inocêncio";1;-;-;-;-;-;1
"220342 Domingos Mourão";-;-;-;-;-;1;1
"220350 Elesbão Veloso";1;-;-;1;-;-;2
"220360 Eliseu Martins";-;-;-;1;-;1;2
"220370 Esperantina";1;-;-;3;-;-;4
"220375 Fartura do Piauí";-;-;-;-;-;-;-
"220380 Flores do Piauí";1;-;-;-;-;-;1
"220385 Floresta do Piauí";-;-;-;-;-;-;-
"220390 Floriano";1;-;-;8;-;-;9
"220400 Francinópolis";-;-;-;-;-;-;-
"220410 Francisco Ayres";-;-;-;1;-;-;1
"220415 Francisco Macedo";-;-;-;-;-;-;-
"220420 Francisco Santos";-;-;-;1;-;-;1
"220430 Fronteiras";-;-;-;-;-;-;-
"220435 Geminiano";-;-;-;-;-;-;-
"220440 Gilbués";-;1;-;-;-;-;1
"220450 Guadalupe";-;-;-;1;-;-;1
"220455 Guaribas";-;-;-;-;-;-;-
"220460 Hugo Napoleão";-;-;-;-;-;-;-
"220465 Ilha Grande";-;-;-;-;-;-;-
"220470 Inhuma";1;-;-;1;-;-;2
"220480 Ipiranga do Piauí";-;-;-;1;-;-;1
"220490 Isaías Coelho";-;-;-;-;-;-;-
"220500 Itainópolis";-;-;-;1;-;-;1
"220510 Itaueira";-;-;-;2;-;-;2
"220515 Jacobina do Piauí";-;-;-;-;-;-;-
"220520 Jaicós";-;-;-;-;-;-;-
"220525 Jardim do Mulato";-;-;-;-;-;1;1
"220527 Jatobá do Piauí";-;-;-;-;-;-;-
"220530 Jerumenha";-;-;-;1;-;-;1
"220535 João Costa";-;-;-;-;-;-;-
"220540 Joaquim Pires";-;-;-;1;-;-;1
"220545 Joca Marques";-;-;-;1;-;-;1
"220550 José de Freitas";-;-;-;1;-;-;1
"220551 Juazeiro do Piauí";-;-;-;-;-;-;-
"220552 Júlio Borges";-;-;-;1;-;-;1
"220553 Jurema";-;-;-;-;-;-;-
"220555 Lagoa Alegre";-;-;-;-;-;-;-
"220557 Lagoa de São Francisco";-;-;-;-;-;-;-
"220556 Lagoa do Barro do Piauí";-;-;-;-;-;-;-
"220558 Lagoa do Piauí";-;-;-;-;-;-;-
"220559 Lagoa do Sítio";-;-;-;-;-;-;-
"220554 Lagoinha do Piauí";-;2;-;-;-;-;2
"220560 Landri Sales";-;-;-;1;-;-;1
"220570 Luís Correia";2;-;-;2;-;-;4
"220580 Luzilândia";1;-;-;2;-;1;4
"220585 Madeiro";1;-;-;1;-;-;2
"220590 Manoel Emídio";-;-;-;-;-;-;-
"220595 Marcolândia";-;-;-;1;-;-;1
"220600 Marcos Parente";-;-;1;-;-;-;1
"220605 Massapê do Piauí";-;-;-;-;-;-;-
"220610 Matias Olímpio";-;-;-;-;-;-;-
"220620 Miguel Alves";-;1;-;2;-;-;3
"220630 Miguel Leão";-;-;-;-;-;-;-
"220635 Milton Brandão";-;-;-;-;-;-;-
"220640 Monsenhor Gil";1;-;-;1;-;-;2
"220650 Monsenhor Hipólito";-;-;-;-;-;-;-
"220660 Monte Alegre do Piauí";1;-;-;-;-;-;1
"220665 Morro Cabeça no Tempo";-;-;-;-;-;-;-
"220667 Morro do Chapéu do Piauí";-;-;-;-;-;-;-
"220669 Murici dos Portelas";-;-;-;-;-;-;-
"220670 Nazaré do Piauí";-;-;-;-;-;-;-
"220672 Nazária";-;-;-;-;-;-;-
"220675 Nossa Senhora de Nazaré";1;-;-;-;-;-;1
"220680 Nossa Senhora dos Remédios";-;-;-;-;-;-;-
"220795 Nova Santa Rita";-;1;-;-;-;-;1
"220690 Novo Oriente do Piauí";-;-;-;1;-;-;1
"220695 Novo Santo Antônio";-;-;-;-;-;-;-
"220700 Oeiras";2;2;-;8;-;-;12
"220710 Olho D'Água do Piauí";-;-;-;-;-;-;-
"220720 Padre Marcos";-;-;-;-;-;1;1
"220730 Paes Landim";-;-;-;-;-;-;-
"220735 Pajeú do Piauí";-;-;-;-;-;-;-
"220740 Palmeira do Piauí";-;-;-;-;-;-;-
"220750 Palmeirais";-;-;-;-;-;1;1
"220755 Paquetá";1;-;-;1;-;-;2
"220760 Parnaguá";-;-;-;1;-;-;1
"220770 Parnaíba";7;1;-;4;-;3;15
"220775 Passagem Franca do Piauí";-;1;-;-;-;-;1
"220777 Patos do Piauí";-;-;-;-;-;-;-
"220779 Pau D'Arco do Piauí";-;-;-;-;-;-;-
"220780 Paulistana";2;-;-;2;-;-;4
"220785 Pavussu";-;-;-;-;-;-;-
"220790 Pedro II";2;-;-;1;-;-;3
"220793 Pedro Laurentino";-;-;-;-;-;-;-
"220800 Picos";7;-;-;6;-;-;13
"220810 Pimenteiras";-;-;-;2;-;-;2
"220820 Pio IX";2;-;-;2;-;-;4
"220830 Piracuruca";-;-;-;-;-;-;-
"220840 Piripiri";3;1;-;4;-;-;8
"220850 Porto";-;-;-;3;-;-;3
"220855 Porto Alegre do Piauí";-;-;-;-;-;-;-
"220860 Prata do Piauí";-;-;-;-;-;-;-
"220865 Queimada Nova";-;-;-;1;-;-;1
"220870 Redenção do Gurguéia";-;-;-;-;-;-;-
"220880 Regeneração";-;-;-;-;-;-;-
"220885 Riacho Frio";-;-;-;-;-;-;-
"220887 Ribeira do Piauí";-;-;-;-;-;-;-
"220890 Ribeiro Gonçalves";-;-;-;1;-;-;1
"220900 Rio Grande do Piauí";-;-;-;-;-;-;-
"220910 Santa Cruz do Piauí";-;-;-;-;-;-;-
"220915 Santa Cruz dos Milagres";-;-;-;1;-;-;1
"220920 Santa Filomena";-;-;-;-;-;-;-
"220930 Santa Luz";-;-;-;-;-;-;-
"220937 Santa Rosa do Piauí";-;-;-;1;-;-;1
"220935 Santana do Piauí";-;-;-;-;-;-;-
"220940 Santo Antônio de Lisboa";1;-;-;-;-;-;1
"220945 Santo Antônio dos Milagres";-;-;-;-;-;-;-
"220950 Santo Inácio do Piauí";-;-;-;1;-;-;1
"220955 São Braz do Piauí";-;-;-;-;-;-;-
"220960 São Félix do Piauí";-;-;-;-;-;-;-
"220965 São Francisco de Assis do Piauí";-;-;-;-;-;-;-
"220970 São Francisco do Piauí";-;-;-;1;-;-;1
"220975 São Gonçalo do Gurguéia";-;-;-;-;-;-;-
"220980 São Gonçalo do Piauí";1;-;-;-;-;-;1
"220985 São João da Canabrava";-;-;-;-;-;-;-
"220987 São João da Fronteira";-;-;-;-;-;-;-
"220990 São João da Serra";-;-;-;1;-;-;1
"220995 São João da Varjota";-;-;-;-;-;-;-
"220997 São João do Arraial";-;-;-;-;-;-;-
"221000 São João do Piauí";-;1;-;1;-;-;2
"221005 São José do Divino";-;-;-;-;-;-;-
"221010 São José do Peixe";-;-;-;-;-;-;-
"221020 São José do Piauí";-;-;-;-;-;-;-
"221030 São Julião";1;-;-;-;-;-;1
"221035 São Lourenço do Piauí";-;-;-;-;-;-;-
"221037 São Luis do Piauí";-;-;-;-;-;-;-
"221038 São Miguel da Baixa Grande";-;-;-;-;-;-;-
"221039 São Miguel do Fidalgo";-;-;-;-;-;-;-
"221040 São Miguel do Tapuio";-;-;-;-;-;-;-
"221050 São Pedro do Piauí";-;-;-;1;-;-;1
"221060 São Raimundo Nonato";1;-;-;-;-;-;1
"221062 Sebastião Barros";-;-;-;-;-;-;-
"221063 Sebastião Leal";1;-;-;-;-;-;1
"221065 Sigefredo Pacheco";1;-;-;1;-;-;2
"221070 Simões";-;-;-;-;-;-;-
"221080 Simplício Mendes";-;-;-;-;-;-;-
"221090 Socorro do Piauí";-;-;-;1;-;-;1
"221093 Sussuapara";-;-;-;-;-;-;-
"221095 Tamboril do Piauí";-;-;-;1;-;-;1
"221097 Tanque do Piauí";-;-;-;1;-;-;1
"221100 Teresina";23;4;-;68;-;7;102
"221110 União";-;1;-;5;-;-;6
"221120 Uruçuí";1;-;-;1;-;-;2
"221130 Valença do Piauí";-;-;-;2;-;-;2
"221135 Várzea Branca";-;-;-;-;-;-;-
"221140 Várzea Grande";-;-;-;-;-;-;-
"221150 Vera Mendes";-;-;-;-;-;-;-
"221160 Vila Nova do Piauí";-;-;-;-;-;-;-
"221170 Wall Ferraz";-;-;-;-;-;-;-
"220000 Município ignorado - PI";-;-;-;-;-;-;-
"230010 Abaiara";-;-;-;1;-;-;1
"230015 Acarape";1;-;-;4;-;2;7
"230020 Acaraú";1;-;-;2;-;1;4
"230030 Acopiara";-;-;-;3;-;-;3
"230040 Aiuaba";2;-;-;3;-;-;5
"230050 Alcântaras";-;-;-;1;-;-;1
"230060 Altaneira";-;-;-;1;-;-;1
"230070 Alto Santo";-;-;-;1;-;1;2
"230075 Amontada";1;-;-;-;-;1;2
"230080 Antonina do Norte";-;-;-;1;-;-;1
"230090 Apuiarés";-;-;-;-;-;1;1
"230100 Aquiraz";1;-;-;2;-;1;4
"230110 Aracati";2;-;-;3;-;1;6
"230120 Aracoiaba";1;-;-;1;-;1;3
"230125 Ararendá";-;-;-;-;-;-;-
"230130 Araripe";-;-;-;1;-;-;1
"230140 Aratuba";-;-;-;1;-;-;1
"230150 Arneiroz";-;-;-;-;-;-;-
"230160 Assaré";-;-;-;2;-;-;2
"230170 Aurora";-;-;-;3;-;-;3
"230180 Baixio";-;-;-;-;-;-;-
"230185 Banabuiú";-;-;-;-;-;1;1
"230190 Barbalha";1;-;-;3;-;-;4
"230195 Barreira";-;-;-;1;-;-;1
"230200 Barro";1;-;-;1;-;-;2
"230205 Barroquinha";-;-;-;1;-;-;1
"230210 Baturité";3;-;-;4;-;-;7
"230220 Beberibe";1;-;-;2;-;2;5
"230230 Bela Cruz";-;-;-;-;-;1;1
"230240 Boa Viagem";2;-;-;2;-;-;4
"230250 Brejo Santo";-;-;-;4;-;2;6
"230260 Camocim";-;-;-;6;-;-;6
"230270 Campos Sales";-;-;-;3;-;-;3
"230280 Canindé";-;-;-;6;-;-;6
"230290 Capistrano";1;-;-;-;-;-;1
"230300 Caridade";-;-;-;2;-;-;2
"230310 Cariré";1;-;-;1;-;-;2
"230320 Caririaçu";-;-;-;5;-;-;5
"230330 Cariús";1;-;-;1;-;1;3
"230340 Carnaubal";1;-;-;-;-;-;1
"230350 Cascavel";-;-;-;2;-;1;3
"230360 Catarina";3;-;-;1;-;-;4
"230365 Catunda";-;-;-;1;-;-;1
"230370 Caucaia";3;1;-;20;-;13;37
"230380 Cedro";1;-;-;1;-;-;2
"230390 Chaval";-;-;-;2;-;-;2
"230393 Choró";-;-;-;4;-;1;5
"230395 Chorozinho";-;-;-;1;-;-;1
"230400 Coreaú";-;-;-;1;-;-;1
"230410 Crateús";1;-;-;3;-;-;4
"230420 Crato";5;-;-;7;-;1;13
"230423 Croatá";-;-;-;1;-;-;1
"230425 Cruz";-;-;-;2;-;1;3
"230426 Deputado Irapuan Pinheiro";1;-;-;1;-;-;2
"230427 Ererê";-;-;-;-;-;-;-
"230428 Eusébio";-;-;-;2;-;-;2
"230430 Farias Brito";-;-;-;1;-;-;1
"230435 Forquilha";-;-;-;-;-;-;-
"230440 Fortaleza";105;9;2;152;-;104;372
"230445 Fortim";-;-;-;1;-;1;2
"230450 Frecheirinha";-;-;-;1;-;-;1
"230460 General Sampaio";-;-;-;1;-;-;1
"230465 Graça";1;-;-;-;-;-;1
"230470 Granja";-;-;-;3;-;-;3
"230480 Granjeiro";-;-;-;1;-;-;1
"230490 Groaíras";-;-;-;1;-;-;1
"230495 Guaiúba";-;-;-;1;-;-;1
"230500 Guaraciaba do Norte";-;-;-;4;-;-;4
"230510 Guaramiranga";-;-;-;-;-;1;1
"230520 Hidrolândia";-;-;-;-;-;-;-
"230523 Horizonte";-;-;1;6;-;1;8
"230526 Ibaretama";-;-;-;1;-;-;1
"230530 Ibiapina";1;-;-;1;-;-;2
"230533 Ibicuitinga";1;-;-;-;-;-;1
"230535 Icapuí";-;-;-;-;-;-;-
"230540 Icó";-;-;-;1;-;1;2
"230550 Iguatu";6;-;-;8;-;-;14
"230560 Independência";1;-;-;-;-;1;2
"230565 Ipaporanga";-;-;-;-;-;-;-
"230570 Ipaumirim";1;1;-;1;-;-;3
"230580 Ipu";3;-;-;2;-;1;6
"230590 Ipueiras";-;-;-;1;-;-;1
"230600 Iracema";-;-;-;2;-;-;2
"230610 Irauçuba";1;1;-;-;-;-;2
"230620 Itaiçaba";-;-;-;-;-;-;-
"230625 Itaitinga";1;-;-;4;-;1;6
"230630 Itapajé";1;-;-;2;-;1;4
"230640 Itapipoca";2;-;-;6;-;2;10
"230650 Itapiúna";-;-;-;-;-;-;-
"230655 Itarema";3;-;-;3;-;-;6
"230660 Itatira";1;-;-;-;-;-;1
"230670 Jaguaretama";-;-;-;-;-;1;1
"230680 Jaguaribara";-;-;-;1;-;-;1
"230690 Jaguaribe";2;-;-;4;-;1;7
"230700 Jaguaruana";1;-;-;1;-;-;2
"230710 Jardim";-;-;-;-;-;-;-
"230720 Jati";-;-;-;-;-;-;-
"230725 Jijoca de Jericoacoara";-;-;-;-;-;-;-
"230730 Juazeiro do Norte";4;1;-;18;-;-;23
"230740 Jucás";1;-;-;1;-;-;2
"230750 Lavras da Mangabeira";-;-;-;1;-;-;1
"230760 Limoeiro do Norte";2;-;-;6;-;-;8
"230763 Madalena";-;-;-;1;-;1;2
"230765 Maracanaú";-;-;-;18;-;8;26
"230770 Maranguape";2;1;-;4;-;2;9
"230780 Marco";1;-;-;-;-;-;1
"230790 Martinópole";-;-;-;1;-;-;1
"230800 Massapê";-;-;-;3;-;1;4
"230810 Mauriti";1;-;-;4;-;-;5
"230820 Meruoca";-;-;-;-;-;-;-
"230830 Milagres";1;-;-;1;-;-;2
"230835 Milhã";-;-;-;-;-;-;-
"230837 Miraíma";-;-;-;1;-;-;1
"230840 Missão Velha";1;-;-;7;-;-;8
"230850 Mombaça";-;-;-;2;-;-;2
"230860 Monsenhor Tabosa";2;-;-;1;-;-;3
"230870 Morada Nova";5;-;-;4;-;1;10
"230880 Moraújo";-;-;-;-;-;-;-
"230890 Morrinhos";1;-;-;1;-;-;2
"230900 Mucambo";-;-;-;1;-;-;1
"230910 Mulungu";-;-;-;-;-;-;-
"230920 Nova Olinda";1;-;-;3;-;-;4
"230930 Nova Russas";1;-;-;5;-;-;6
"230940 Novo Oriente";-;-;-;3;-;1;4
"230945 Ocara";1;-;-;-;-;-;1
"230950 Orós";1;-;-;2;-;-;3
"230960 Pacajus";1;-;-;4;-;3;8
"230970 Pacatuba";-;-;-;3;-;5;8
"230980 Pacoti";1;-;-;-;-;1;2
"230990 Pacujá";1;-;-;-;-;-;1
"231000 Palhano";-;-;-;-;-;-;-
"231010 Palmácia";-;-;-;1;-;-;1
"231020 Paracuru";2;-;-;2;-;-;4
"231025 Paraipaba";-;-;-;1;-;1;2
"231030 Parambu";-;-;-;4;-;1;5
"231040 Paramoti";-;-;-;-;-;-;-
"231050 Pedra Branca";2;-;-;10;-;-;12
"231060 Penaforte";-;-;-;-;-;-;-
"231070 Pentecoste";-;-;-;1;-;-;1
"231080 Pereiro";-;-;-;-;-;-;-
"231085 Pindoretama";-;-;-;1;-;-;1
"231090 Piquet Carneiro";-;-;-;1;-;-;1
"231095 Pires Ferreira";1;-;-;-;-;-;1
"231100 Poranga";-;-;-;2;-;-;2
"231110 Porteiras";-;-;-;1;-;-;1
"231120 Potengi";-;-;-;2;-;-;2
"231123 Potiretama";-;-;-;-;-;-;-
"231126 Quiterianópolis";-;-;-;3;-;-;3
"231130 Quixadá";2;-;-;3;-;1;6
"231135 Quixelô";-;-;-;2;-;-;2
"231140 Quixeramobim";4;-;-;5;-;1;10
"231150 Quixeré";-;-;-;2;-;-;2
"231160 Redenção";-;-;-;1;-;2;3
"231170 Reriutaba";1;-;-;1;-;-;2
"231180 Russas";3;-;-;4;-;-;7
"231190 Saboeiro";-;1;-;1;-;-;2
